question_id,scene_id,image_path,question_type,question,choice_a,choice_b,choice_c,choice_d,answer_label,difficulty,visibility,layout_family,ood_axis,trace_dominant_particle_family,trace_hotspot_quadrant,trace_fiber_tint,trace_bead_count,trace_bead_count_bin,trace_clogging_state,trace_qc_action,trace_density_index
mpq_7cb8b1840760c2,mem_scene_00277,images/mem_scene_00277.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,D,easy,biofilm,hotspot_upper_right,standard,fragments,upper_right,red,4,0-12,light edge clogging,manual review,87
mpq_41edc174cd45f1,mem_scene_00278,images/mem_scene_00278.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,C,medium,clear,hotspot_upper_right,standard,beads,upper_right,red,7,0-12,light edge clogging,count now,80
mpq_f7457f8135fadb,mem_scene_00278,images/mem_scene_00278.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,B,medium,clear,hotspot_upper_right,standard,beads,upper_right,red,7,0-12,light edge clogging,count now,80
mpq_ed38788046c947,mem_scene_00278,images/mem_scene_00278.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,B,medium,clear,hotspot_upper_right,standard,beads,upper_right,red,7,0-12,light edge clogging,count now,80
mpq_3ef4e043101f1d,mem_scene_00278,images/mem_scene_00278.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,A,medium,clear,hotspot_upper_right,standard,beads,upper_right,red,7,0-12,light edge clogging,count now,80
mpq_6c9ab09a8d7f53,mem_scene_00278,images/mem_scene_00278.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,B,medium,clear,hotspot_upper_right,standard,beads,upper_right,red,7,0-12,light edge clogging,count now,80
mpq_f0848fc64a0db5,mem_scene_00278,images/mem_scene_00278.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,medium,clear,hotspot_upper_right,standard,beads,upper_right,red,7,0-12,light edge clogging,count now,80
mpq_b0f6743b50c7ce,mem_scene_00279,images/mem_scene_00279.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,D,easy,biofilm,hotspot_upper_right,bubble_ring,films,upper_right,red,4,0-12,light edge clogging,manual review,87
mpq_a9fe39c28b961f,mem_scene_00279,images/mem_scene_00279.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,B,easy,biofilm,hotspot_upper_right,bubble_ring,films,upper_right,red,4,0-12,light edge clogging,manual review,87
mpq_696abd644dc27b,mem_scene_00279,images/mem_scene_00279.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,B,easy,biofilm,hotspot_upper_right,bubble_ring,films,upper_right,red,4,0-12,light edge clogging,manual review,87
mpq_edfe502251ce69,mem_scene_00279,images/mem_scene_00279.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,A,easy,biofilm,hotspot_upper_right,bubble_ring,films,upper_right,red,4,0-12,light edge clogging,manual review,87
mpq_a4da65dad936cd,mem_scene_00279,images/mem_scene_00279.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,B,easy,biofilm,hotspot_upper_right,bubble_ring,films,upper_right,red,4,0-12,light edge clogging,manual review,87
mpq_e625a2f5ee37af,mem_scene_00279,images/mem_scene_00279.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,D,easy,biofilm,hotspot_upper_right,bubble_ring,films,upper_right,red,4,0-12,light edge clogging,manual review,87
mpq_2b9fc119a4e72a,mem_scene_00280,images/mem_scene_00280.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,A,easy,clear,hotspot_lower_left,standard,fibers,lower_left,red,7,0-12,light edge clogging,count now,77
mpq_0d2390eb894a5b,mem_scene_00280,images/mem_scene_00280.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,C,easy,clear,hotspot_lower_left,standard,fibers,lower_left,red,7,0-12,light edge clogging,count now,77
mpq_27235d9e874b44,mem_scene_00280,images/mem_scene_00280.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,B,easy,clear,hotspot_lower_left,standard,fibers,lower_left,red,7,0-12,light edge clogging,count now,77
mpq_b6ed0292dd067d,mem_scene_00280,images/mem_scene_00280.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,A,easy,clear,hotspot_lower_left,standard,fibers,lower_left,red,7,0-12,light edge clogging,count now,77
mpq_dcab08793e18dc,mem_scene_00280,images/mem_scene_00280.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,B,easy,clear,hotspot_lower_left,standard,fibers,lower_left,red,7,0-12,light edge clogging,count now,77
mpq_2b67b3784430ec,mem_scene_00280,images/mem_scene_00280.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,easy,clear,hotspot_lower_left,standard,fibers,lower_left,red,7,0-12,light edge clogging,count now,77
mpq_5ddcf3ccba4a05,mem_scene_00281,images/mem_scene_00281.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,B,easy,clear,hotspot_lower_left,standard,fragments,lower_left,red,6,0-12,light edge clogging,count now,89
mpq_fce05b2e91e148,mem_scene_00281,images/mem_scene_00281.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,C,easy,clear,hotspot_lower_left,standard,fragments,lower_left,red,6,0-12,light edge clogging,count now,89
mpq_36823bbc25c895,mem_scene_00281,images/mem_scene_00281.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,B,easy,clear,hotspot_lower_left,standard,fragments,lower_left,red,6,0-12,light edge clogging,count now,89
mpq_fee7b6a9ea1aa3,mem_scene_00281,images/mem_scene_00281.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,A,easy,clear,hotspot_lower_left,standard,fragments,lower_left,red,6,0-12,light edge clogging,count now,89
mpq_f795342471b65a,mem_scene_00281,images/mem_scene_00281.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,B,easy,clear,hotspot_lower_left,standard,fragments,lower_left,red,6,0-12,light edge clogging,count now,89
mpq_5c191b12911b40,mem_scene_00281,images/mem_scene_00281.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,easy,clear,hotspot_lower_left,standard,fragments,lower_left,red,6,0-12,light edge clogging,count now,89
mpq_1ba902ca2a54c9,mem_scene_00282,images/mem_scene_00282.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,C,hard,clear,hotspot_lower_left,standard,beads,lower_left,red,4,0-12,light edge clogging,count now,76
mpq_910b751466cdf4,mem_scene_00282,images/mem_scene_00282.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,C,hard,clear,hotspot_lower_left,standard,beads,lower_left,red,4,0-12,light edge clogging,count now,76
mpq_109ee71f8dbac0,mem_scene_00282,images/mem_scene_00282.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,B,hard,clear,hotspot_lower_left,standard,beads,lower_left,red,4,0-12,light edge clogging,count now,76
mpq_806e58551c24f6,mem_scene_00282,images/mem_scene_00282.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,A,hard,clear,hotspot_lower_left,standard,beads,lower_left,red,4,0-12,light edge clogging,count now,76
mpq_636e91d3658446,mem_scene_00282,images/mem_scene_00282.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,B,hard,clear,hotspot_lower_left,standard,beads,lower_left,red,4,0-12,light edge clogging,count now,76
mpq_d811d89a0876c0,mem_scene_00282,images/mem_scene_00282.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,hard,clear,hotspot_lower_left,standard,beads,lower_left,red,4,0-12,light edge clogging,count now,76
mpq_826ddaaee50c3d,mem_scene_00283,images/mem_scene_00283.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,D,easy,clear,hotspot_lower_left,standard,films,lower_left,red,4,0-12,light edge clogging,count now,87
mpq_27414be86776d8,mem_scene_00283,images/mem_scene_00283.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,C,easy,clear,hotspot_lower_left,standard,films,lower_left,red,4,0-12,light edge clogging,count now,87
mpq_69740ca529b2ef,mem_scene_00283,images/mem_scene_00283.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,B,easy,clear,hotspot_lower_left,standard,films,lower_left,red,4,0-12,light edge clogging,count now,87
mpq_2c8f4208c98222,mem_scene_00283,images/mem_scene_00283.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,A,easy,clear,hotspot_lower_left,standard,films,lower_left,red,4,0-12,light edge clogging,count now,87
mpq_406fef25e52ca3,mem_scene_00283,images/mem_scene_00283.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,B,easy,clear,hotspot_lower_left,standard,films,lower_left,red,4,0-12,light edge clogging,count now,87
mpq_ed953e1cf272e7,mem_scene_00283,images/mem_scene_00283.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,easy,clear,hotspot_lower_left,standard,films,lower_left,red,4,0-12,light edge clogging,count now,87
mpq_c2af6a1ba6a6b6,mem_scene_00284,images/mem_scene_00284.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,A,easy,clear,hotspot_lower_right,blue_stain,fibers,lower_right,red,6,0-12,light edge clogging,count now,76
mpq_29b247dc860312,mem_scene_00284,images/mem_scene_00284.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,D,easy,clear,hotspot_lower_right,blue_stain,fibers,lower_right,red,6,0-12,light edge clogging,count now,76
mpq_6420bc843e66da,mem_scene_00284,images/mem_scene_00284.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,B,easy,clear,hotspot_lower_right,blue_stain,fibers,lower_right,red,6,0-12,light edge clogging,count now,76
mpq_c365e399508534,mem_scene_00284,images/mem_scene_00284.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,A,easy,clear,hotspot_lower_right,blue_stain,fibers,lower_right,red,6,0-12,light edge clogging,count now,76
mpq_616e60b6829ba3,mem_scene_00284,images/mem_scene_00284.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,B,easy,clear,hotspot_lower_right,blue_stain,fibers,lower_right,red,6,0-12,light edge clogging,count now,76
mpq_6073e533314ca7,mem_scene_00284,images/mem_scene_00284.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,easy,clear,hotspot_lower_right,blue_stain,fibers,lower_right,red,6,0-12,light edge clogging,count now,76
mpq_53bce0bee9e1ff,mem_scene_00285,images/mem_scene_00285.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,B,hard,clear,hotspot_lower_right,standard,fragments,lower_right,red,4,0-12,light edge clogging,count now,87
mpq_34d51e6cac05ae,mem_scene_00285,images/mem_scene_00285.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,D,hard,clear,hotspot_lower_right,standard,fragments,lower_right,red,4,0-12,light edge clogging,count now,87
mpq_b17bffe01663b2,mem_scene_00285,images/mem_scene_00285.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,B,hard,clear,hotspot_lower_right,standard,fragments,lower_right,red,4,0-12,light edge clogging,count now,87
mpq_2ad55fd5225b1e,mem_scene_00285,images/mem_scene_00285.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,A,hard,clear,hotspot_lower_right,standard,fragments,lower_right,red,4,0-12,light edge clogging,count now,87
mpq_0530f9ccedc0f2,mem_scene_00285,images/mem_scene_00285.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,B,hard,clear,hotspot_lower_right,standard,fragments,lower_right,red,4,0-12,light edge clogging,count now,87
mpq_f229ba27b7c6e9,mem_scene_00285,images/mem_scene_00285.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,hard,clear,hotspot_lower_right,standard,fragments,lower_right,red,4,0-12,light edge clogging,count now,87
mpq_97213cc3472e01,mem_scene_00286,images/mem_scene_00286.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,C,medium,clear,hotspot_lower_right,standard,beads,lower_right,red,6,0-12,open pores,count now,80
mpq_a4cb81f2f35486,mem_scene_00286,images/mem_scene_00286.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,D,medium,clear,hotspot_lower_right,standard,beads,lower_right,red,6,0-12,open pores,count now,80
